_id,index,stageIds,gameId,createdAt,data.chat,data.submitted,data.targets,data.payoffs,data.repNum,data.player_2kmtbTcHRHurrspLX_response,data.player_2kmtbTcHRHurrspLX_time,data.player_2kmtbTcHRHurrspLX_payoff,data.player_2kmtbTcHRHurrspLX_role,data.player_hgJpQRAv9sMrD6464_response,data.player_hgJpQRAv9sMrD6464_time,data.player_hgJpQRAv9sMrD6464_payoff,data.player_hgJpQRAv9sMrD6464_role,data.player_3XoD7AQvHu3avJ9Fo_response,data.player_3XoD7AQvHu3avJ9Fo_time,data.player_3XoD7AQvHu3avJ9Fo_payoff,data.player_3XoD7AQvHu3avJ9Fo_role,data.player_STXF4MBw6pAhpFQzR_response,data.player_STXF4MBw6pAhpFQzR_time,data.player_STXF4MBw6pAhpFQzR_payoff,data.player_STXF4MBw6pAhpFQzR_role,data.player_CabZtomiyfsZdYF9Q_response,data.player_CabZtomiyfsZdYF9Q_time,data.player_CabZtomiyfsZdYF9Q_payoff,data.player_CabZtomiyfsZdYF9Q_role,data.player_dhz4DnHhhaPYQNCay_response,data.player_dhz4DnHhhaPYQNCay_time,data.player_dhz4DnHhhaPYQNCay_payoff,data.player_dhz4DnHhhaPYQNCay_role,data.player_9d7wNGCZf54Nyvkts_response,data.player_9d7wNGCZf54Nyvkts_time,data.player_9d7wNGCZf54Nyvkts_payoff,data.player_9d7wNGCZf54Nyvkts_role,data.player_zDMEyFj4dThs4gzrp_response,data.player_zDMEyFj4dThs4gzrp_time,data.player_zDMEyFj4dThs4gzrp_payoff,data.player_zDMEyFj4dThs4gzrp_role,data.player_Doke7X7WNnFwHZP4E_response,data.player_Doke7X7WNnFwHZP4E_time,data.player_Doke7X7WNnFwHZP4E_payoff,data.player_Doke7X7WNnFwHZP4E_role,data.player_ekSbCaWp5aNMFarbX_response,data.player_ekSbCaWp5aNMFarbX_time,data.player_ekSbCaWp5aNMFarbX_payoff,data.player_ekSbCaWp5aNMFarbX_role
7EYxFAaxts6e4wE6D,5,"p7KYzST58Cf3s76kT,exmyXgjRXHoETCkPD",KMKga8KMs6QZFc9dR,2021-12-09T17:53:32Z,"{""text"":""vamos trocando"",""playerId"":""zDMEyFj4dThs4gzrp"",""role"":""p2"",""type"":""message"",""time"":1639072666866},{""text"":null,""playerId"":""9d7wNGCZf54Nyvkts"",""role"":""p1"",""type"":""selectionAlert"",""time"":1639072667654},{""text"":""ora ganha um ora outro"",""playerId"":""zDMEyFj4dThs4gzrp"",""role"":""p2"",""type"":""message"",""time"":1639072669606},{""text"":null,""playerId"":""zDMEyFj4dThs4gzrp"",""role"":""p2"",""type"":""selectionAlert"",""time"":1639072676529},{""text"":""ok ok"",""playerId"":""9d7wNGCZf54Nyvkts"",""role"":""p1"",""type"":""message"",""time"":1639072681140}",true,"{""image"":""/experiment/aqua-crate.jpeg"",""label"":""A""},{""image"":""/experiment/orange-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":7,""p2"":3},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":3,""p2"":7}}",4,,,,,,,,,,,,,,,,,,,,,,,,,A,5352,7,p1,A,14229,3,p2,,,,,,,,
oxuLzc9MjeAnFTAPC,6,"AXmiZdfwZZpDai89Y,fNL8upbMdRadjW339",KMKga8KMs6QZFc9dR,2021-12-09T17:53:32Z,"{""text"":null,""playerId"":""zDMEyFj4dThs4gzrp"",""role"":""p2"",""type"":""selectionAlert"",""time"":1639072686644},{""text"":""verde´"",""playerId"":""9d7wNGCZf54Nyvkts"",""role"":""p1"",""type"":""message"",""time"":1639072688144},{""text"":""merda"",""playerId"":""zDMEyFj4dThs4gzrp"",""role"":""p2"",""type"":""message"",""time"":1639072691790},{""text"":""escolhi a outra"",""playerId"":""zDMEyFj4dThs4gzrp"",""role"":""p2"",""type"":""message"",""time"":1639072694869},{""text"":null,""playerId"":""9d7wNGCZf54Nyvkts"",""role"":""p1"",""type"":""selectionAlert"",""time"":1639072696501}",true,"{""image"":""/experiment/blue-crate.jpeg"",""label"":""A""},{""image"":""/experiment/green-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":9,""p2"":2},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":2,""p2"":9}}",5,,,,,,,,,,,,,,,,,,,,,,,,,A,15192,9,p1,A,5336,2,p2,,,,,,,,
aLwwFWiZqkBp2v955,7,"2pWbyW7fcouiKY54W,7vK9KvoPXSjQN8rYF",KMKga8KMs6QZFc9dR,2021-12-09T17:53:32Z,"{""text"":""escolhemos sempre a da direita"",""playerId"":""zDMEyFj4dThs4gzrp"",""role"":""p2"",""type"":""message"",""time"":1639072709282},{""text"":""vermelho"",""playerId"":""9d7wNGCZf54Nyvkts"",""role"":""p1"",""type"":""message"",""time"":1639072708534},{""text"":""agora é a amarela"",""playerId"":""zDMEyFj4dThs4gzrp"",""role"":""p2"",""type"":""message"",""time"":1639072711841},{""text"":null,""playerId"":""zDMEyFj4dThs4gzrp"",""role"":""p2"",""type"":""selectionAlert"",""time"":1639072713199},{""text"":""porra"",""playerId"":""zDMEyFj4dThs4gzrp"",""role"":""p2"",""type"":""message"",""time"":1639072717690},{""text"":""ahahahh"",""playerId"":""zDMEyFj4dThs4gzrp"",""role"":""p2"",""type"":""message"",""time"":1639072718751},{""text"":null,""playerId"":""9d7wNGCZf54Nyvkts"",""role"":""p1"",""type"":""selectionAlert"",""time"":1639072718833}",true,"{""image"":""/experiment/yellow-crate.jpeg"",""label"":""A""},{""image"":""/experiment/orange-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":8,""p2"":3},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":3,""p2"":8}}",6,,,,,,,,,,,,,,,,,,,,,,,,,A,16522,8,p1,A,10888,3,p2,,,,,,,,
FTdb5aMzxjE2hvf5i,8,"BZNJmByMis2qsWbCy,QCpbN5fPWArvnrWNM",KMKga8KMs6QZFc9dR,2021-12-09T17:53:32Z,"{""text"":null,""playerId"":""zDMEyFj4dThs4gzrp"",""role"":""p2"",""type"":""selectionAlert"",""time"":1639072727527},{""text"":""qual?"",""playerId"":""9d7wNGCZf54Nyvkts"",""role"":""p1"",""type"":""message"",""time"":1639072730354},{""text"":""a da direita"",""playerId"":""zDMEyFj4dThs4gzrp"",""role"":""p2"",""type"":""message"",""time"":1639072734355},{""text"":""a verde"",""playerId"":""zDMEyFj4dThs4gzrp"",""role"":""p2"",""type"":""message"",""time"":1639072735380},{""text"":null,""playerId"":""9d7wNGCZf54Nyvkts"",""role"":""p1"",""type"":""selectionAlert"",""time"":1639072739722}",true,"{""image"":""/experiment/green-crate.jpeg"",""label"":""A""},{""image"":""/experiment/orange-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":7,""p2"":2},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":2,""p2"":7}}",7,,,,,,,,,,,,,,,,,,,,,,,,,A,15395,7,p1,A,3202,2,p2,,,,,,,,
9P6x76YEoSpkNnPgq,9,"fFDvSZcXpLpmEeemr,fvLqQhGLHzM2ZZHTB",KMKga8KMs6QZFc9dR,2021-12-09T17:53:32Z,"{""text"":null,""playerId"":""zDMEyFj4dThs4gzrp"",""role"":""p2"",""type"":""selectionAlert"",""time"":1639072750078},{""text"":""direita"",""playerId"":""zDMEyFj4dThs4gzrp"",""role"":""p2"",""type"":""message"",""time"":1639072752574},{""text"":""sempre a da direita"",""playerId"":""zDMEyFj4dThs4gzrp"",""role"":""p2"",""type"":""message"",""time"":1639072755942},{""text"":null,""playerId"":""9d7wNGCZf54Nyvkts"",""role"":""p1"",""type"":""selectionAlert"",""time"":1639072759592}",true,"{""image"":""/experiment/green-crate.jpeg"",""label"":""A""},{""image"":""/experiment/purple-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":9,""p2"":2},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":2,""p2"":9}}",8,,,,,,,,,,,,,,,,,,,,,,,,,B,14250,2,p1,B,4738,9,p2,,,,,,,,
5QPojsfsTnghxDkza,10,"wNjmyYngWKQcPgpPt,bamTkaZK6ife3banR",KMKga8KMs6QZFc9dR,2021-12-09T17:53:32Z,"{""text"":null,""playerId"":""zDMEyFj4dThs4gzrp"",""role"":""p2"",""type"":""selectionAlert"",""time"":1639072768026},{""text"":null,""playerId"":""9d7wNGCZf54Nyvkts"",""role"":""p1"",""type"":""selectionAlert"",""time"":1639072770873}",true,"{""image"":""/experiment/pink-crate.jpeg"",""label"":""A""},{""image"":""/experiment/yellow-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":5,""p2"":2},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":2,""p2"":5}}",9,,,,,,,,,,,,,,,,,,,,,,,,,B,5534,2,p1,B,2689,5,p2,,,,,,,,
65tZR2CpKfk8KcBBW,11,"TGXGxrKexyzie9hgr,Fd2KsM8YJSTg32B4y",KMKga8KMs6QZFc9dR,2021-12-09T17:53:32Z,"{""text"":null,""playerId"":""zDMEyFj4dThs4gzrp"",""role"":""p2"",""type"":""selectionAlert"",""time"":1639072778629},{""text"":null,""playerId"":""9d7wNGCZf54Nyvkts"",""role"":""p1"",""type"":""selectionAlert"",""time"":1639072779870}",true,"{""image"":""/experiment/purple-crate.jpeg"",""label"":""A""},{""image"":""/experiment/yellow-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":8,""p2"":3},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":3,""p2"":8}}",10,,,,,,,,,,,,,,,,,,,,,,,,,A,3526,8,p1,A,2286,3,p2,,,,,,,,
waFmRBfhdqNbYmiy9,12,"zJM9N6E9J8T63Tm4o,wWXiTBPaEjrKf3WAv",KMKga8KMs6QZFc9dR,2021-12-09T17:53:32Z,"{""text"":null,""playerId"":""zDMEyFj4dThs4gzrp"",""role"":""p2"",""type"":""selectionAlert"",""time"":1639072788188},{""text"":null,""playerId"":""9d7wNGCZf54Nyvkts"",""role"":""p1"",""type"":""selectionAlert"",""time"":1639072788169}",true,"{""image"":""/experiment/purple-crate.jpeg"",""label"":""A""},{""image"":""/experiment/blue-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":9,""p2"":8},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":8,""p2"":9}}",11,,,,,,,,,,,,,,,,,,,,,,,,,A,2812,9,p1,A,2831,8,p2,,,,,,,,
3CvdSEZaRPgr6F2Xx,13,"tDaQihgdM338S9EYN,4mrng2mJqKrNGBGbQ",KMKga8KMs6QZFc9dR,2021-12-09T17:53:32Z,"{""text"":null,""playerId"":""9d7wNGCZf54Nyvkts"",""role"":""p1"",""type"":""selectionAlert"",""time"":1639072796465},{""text"":null,""playerId"":""zDMEyFj4dThs4gzrp"",""role"":""p2"",""type"":""selectionAlert"",""time"":1639072797676}",true,"{""image"":""/experiment/aqua-crate.jpeg"",""label"":""A""},{""image"":""/experiment/crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":5,""p2"":3},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":3,""p2"":5}}",12,,,,,,,,,,,,,,,,,,,,,,,,,A,2084,0,p1,B,3322,0,p2,,,,,,,,
MzBK287fuGXDqNCtK,14,"8fGQaWdTrvfZ24Kvt,CC8SsN2EJ846PMjcS",KMKga8KMs6QZFc9dR,2021-12-09T17:53:32Z,"{""text"":null,""playerId"":""zDMEyFj4dThs4gzrp"",""role"":""p2"",""type"":""selectionAlert"",""time"":1639072804951},{""text"":null,""playerId"":""9d7wNGCZf54Nyvkts"",""role"":""p1"",""type"":""selectionAlert"",""time"":1639072807623}",true,"{""image"":""/experiment/pink-crate.jpeg"",""label"":""A""},{""image"":""/experiment/yellow-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":8,""p2"":5},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":5,""p2"":8}}",13,,,,,,,,,,,,,,,,,,,,,,,,,A,5254,8,p1,A,2581,5,p2,,,,,,,,
uXqPwGqe8xn7YwYdS,15,"5TAR5exdYhggaeDoG,zJyAqMJQcPWp3gRP8",KMKga8KMs6QZFc9dR,2021-12-09T17:53:32Z,"{""text"":null,""playerId"":""zDMEyFj4dThs4gzrp"",""role"":""p2"",""type"":""selectionAlert"",""time"":1639072816267},{""text"":null,""playerId"":""9d7wNGCZf54Nyvkts"",""role"":""p1"",""type"":""selectionAlert"",""time"":1639072818759}",true,"{""image"":""/experiment/aqua-crate.jpeg"",""label"":""A""},{""image"":""/experiment/yellow-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":9,""p2"":3},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":3,""p2"":9}}",14,,,,,,,,,,,,,,,,,,,,,,,,,B,5394,0,p1,A,2903,0,p2,,,,,,,,
RohFmSahCjWMG9Gys,16,"2ZExuewLKZeo3cbAH,Ar5faZsZnQhy2YPNK",KMKga8KMs6QZFc9dR,2021-12-09T17:53:32Z,"{""text"":null,""playerId"":""zDMEyFj4dThs4gzrp"",""role"":""p2"",""type"":""selectionAlert"",""time"":1639072827790},{""text"":""direita pah"",""playerId"":""zDMEyFj4dThs4gzrp"",""role"":""p2"",""type"":""message"",""time"":1639072831989},{""text"":null,""playerId"":""9d7wNGCZf54Nyvkts"",""role"":""p1"",""type"":""selectionAlert"",""time"":1639072833849}",true,"{""image"":""/experiment/orange-crate.jpeg"",""label"":""A""},{""image"":""/experiment/aqua-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":8,""p2"":2},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":2,""p2"":8}}",15,,,,,,,,,,,,,,,,,,,,,,,,,B,9435,0,p1,A,3378,0,p2,,,,,,,,
sKE7Cg8KK7hST3tbP,17,"PRqg3Z4keAnpjjFX9,tDkqGmNAeDJea3igM",KMKga8KMs6QZFc9dR,2021-12-09T17:53:32Z,"{""text"":null,""playerId"":""zDMEyFj4dThs4gzrp"",""role"":""p2"",""type"":""selectionAlert"",""time"":1639072842659},{""text"":""a tua direita nao é igual à minha xD"",""playerId"":""9d7wNGCZf54Nyvkts"",""role"":""p1"",""type"":""message"",""time"":1639072850156},{""text"":null,""playerId"":""9d7wNGCZf54Nyvkts"",""role"":""p1"",""type"":""selectionAlert"",""time"":1639072853099}",true,"{""image"":""/experiment/orange-crate.jpeg"",""label"":""A""},{""image"":""/experiment/crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":8,""p2"":2},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":2,""p2"":8}}",16,,,,,,,,,,,,,,,,,,,,,,,,,A,13712,0,p1,B,3273,0,p2,,,,,,,,
2LKaQLTs4ok5gzC47,18,"tMXzG2T4tDoikykuy,mohwRkidZFrNJnALb",KMKga8KMs6QZFc9dR,2021-12-09T17:53:32Z,"{""text"":null,""playerId"":""9d7wNGCZf54Nyvkts"",""role"":""p1"",""type"":""selectionAlert"",""time"":1639072861588},{""text"":""qual selecionaste?"",""playerId"":""zDMEyFj4dThs4gzrp"",""role"":""p2"",""type"":""message"",""time"":1639072867810},{""text"":""com calma"",""playerId"":""zDMEyFj4dThs4gzrp"",""role"":""p2"",""type"":""message"",""time"":1639072869366},{""text"":""temos 3 minutos..."",""playerId"":""zDMEyFj4dThs4gzrp"",""role"":""p2"",""type"":""message"",""time"":1639072872467},{""text"":""agora a roxa"",""playerId"":""9d7wNGCZf54Nyvkts"",""role"":""p1"",""type"":""message"",""time"":1639072879128},{""text"":""para  aproxima ganho eu"",""playerId"":""zDMEyFj4dThs4gzrp"",""role"":""p2"",""type"":""message"",""time"":1639072887144},{""text"":null,""playerId"":""zDMEyFj4dThs4gzrp"",""role"":""p2"",""type"":""selectionAlert"",""time"":1639072888497}",true,"{""image"":""/experiment/pink-crate.jpeg"",""label"":""A""},{""image"":""/experiment/yellow-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":9,""p2"":6},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":6,""p2"":9}}",17,,,,,,,,,,,,,,,,,,,,,,,,,A,3161,9,p1,A,30098,6,p2,,,,,,,,
RAJAxyr7ybTtQzrXr,19,"Ke2oGsKrdHwPF6Mb8,f9ocPWefkJTDqCpTa",KMKga8KMs6QZFc9dR,2021-12-09T17:53:32Z,"{""text"":""escolhe"",""playerId"":""9d7wNGCZf54Nyvkts"",""role"":""p1"",""type"":""message"",""time"":1639072897131},{""text"":null,""playerId"":""zDMEyFj4dThs4gzrp"",""role"":""p2"",""type"":""selectionAlert"",""time"":1639072898638},{""text"":""azul"",""playerId"":""zDMEyFj4dThs4gzrp"",""role"":""p2"",""type"":""message"",""time"":1639072902686},{""text"":null,""playerId"":""9d7wNGCZf54Nyvkts"",""role"":""p1"",""type"":""selectionAlert"",""time"":1639072903962}",true,"{""image"":""/experiment/green-crate.jpeg"",""label"":""A""},{""image"":""/experiment/aqua-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":3,""p2"":2},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":2,""p2"":3}}",18,,,,,,,,,,,,,,,,,,,,,,,,,B,10573,2,p1,B,5251,3,p2,,,,,,,,
YPJ94x3qhaXeuMBro,20,"ZetiL87QWLvi3Tqme,MJjgPLpNh5nos5WRG",KMKga8KMs6QZFc9dR,2021-12-09T17:53:32Z,"{""text"":""azul de novo pode ser?"",""playerId"":""zDMEyFj4dThs4gzrp"",""role"":""p2"",""type"":""message"",""time"":1639072916572},{""text"":null,""playerId"":""zDMEyFj4dThs4gzrp"",""role"":""p2"",""type"":""selectionAlert"",""time"":1639072917783},{""text"":null,""playerId"":""9d7wNGCZf54Nyvkts"",""role"":""p1"",""type"":""selectionAlert"",""time"":1639072921191}",true,"{""image"":""/experiment/green-crate.jpeg"",""label"":""A""},{""image"":""/experiment/blue-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":7,""p2"":4},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":4,""p2"":7}}",19,,,,,,,,,,,,,,,,,,,,,,,,,B,11799,4,p1,B,8391,7,p2,,,,,,,,
qSdMC2R47HQuts3xC,21,"WatMLjAcgP6NQLj9A,mQqXabXrZv5oiPAH4",KMKga8KMs6QZFc9dR,2021-12-09T17:53:32Z,"{""text"":""azul"",""playerId"":""9d7wNGCZf54Nyvkts"",""role"":""p1"",""type"":""message"",""time"":1639072932845},{""text"":""azul"",""playerId"":""zDMEyFj4dThs4gzrp"",""role"":""p2"",""type"":""message"",""time"":1639072934026},{""text"":null,""playerId"":""zDMEyFj4dThs4gzrp"",""role"":""p2"",""type"":""selectionAlert"",""time"":1639072935546},{""text"":null,""playerId"":""9d7wNGCZf54Nyvkts"",""role"":""p1"",""type"":""selectionAlert"",""time"":1639072935494}",true,"{""image"":""/experiment/blue-crate.jpeg"",""label"":""A""},{""image"":""/experiment/pink-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":9,""p2"":8},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":8,""p2"":9}}",20,,,,,,,,,,,,,,,,,,,,,,,,,A,9093,9,p1,A,9147,8,p2,,,,,,,,
FTs3cKBWjP5Xbygtd,22,"sXrJgeRWt6zQ7i6wL,ogrYHtdYXnAQy2H87",KMKga8KMs6QZFc9dR,2021-12-09T17:53:32Z,"{""text"":""~verde"",""playerId"":""zDMEyFj4dThs4gzrp"",""role"":""p2"",""type"":""message"",""time"":1639072948211},{""text"":null,""playerId"":""zDMEyFj4dThs4gzrp"",""role"":""p2"",""type"":""selectionAlert"",""time"":1639072949574},{""text"":null,""playerId"":""9d7wNGCZf54Nyvkts"",""role"":""p1"",""type"":""selectionAlert"",""time"":1639072950342}",true,"{""image"":""/experiment/crate.jpeg"",""label"":""A""},{""image"":""/experiment/green-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":5,""p2"":3},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":3,""p2"":5}}",21,,,,,,,,,,,,,,,,,,,,,,,,,B,8926,3,p1,B,8158,5,p2,,,,,,,,
diqdq9NcrXpYwBe2a,23,"J5GYM5LqojMLZcM68,zEC6iinRN5Xw66cxw",KMKga8KMs6QZFc9dR,2021-12-09T17:53:32Z,"{""text"":""amarelo"",""playerId"":""zDMEyFj4dThs4gzrp"",""role"":""p2"",""type"":""message"",""time"":1639072961925},{""text"":null,""playerId"":""zDMEyFj4dThs4gzrp"",""role"":""p2"",""type"":""selectionAlert"",""time"":1639072963933},{""text"":null,""playerId"":""9d7wNGCZf54Nyvkts"",""role"":""p1"",""type"":""selectionAlert"",""time"":1639072965799}",true,"{""image"":""/experiment/yellow-crate.jpeg"",""label"":""A""},{""image"":""/experiment/blue-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":5,""p2"":2},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":2,""p2"":5}}",22,,,,,,,,,,,,,,,,,,,,,,,,,A,9381,5,p1,A,7515,2,p2,,,,,,,,
n7XtYc6gZF62Yf5PX,24,"JbQz6pH94sGYfz9cG,GTNvWHJmQtQtqaYck",KMKga8KMs6QZFc9dR,2021-12-09T17:53:32Z,"{""text"":""roxo"",""playerId"":""zDMEyFj4dThs4gzrp"",""role"":""p2"",""type"":""message"",""time"":1639072976547},{""text"":""roxo"",""playerId"":""9d7wNGCZf54Nyvkts"",""role"":""p1"",""type"":""message"",""time"":1639072976935},{""text"":null,""playerId"":""zDMEyFj4dThs4gzrp"",""role"":""p2"",""type"":""selectionAlert"",""time"":1639072978007},{""text"":null,""playerId"":""9d7wNGCZf54Nyvkts"",""role"":""p1"",""type"":""selectionAlert"",""time"":1639072978624}",true,"{""image"":""/experiment/blue-crate.jpeg"",""label"":""A""},{""image"":""/experiment/purple-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":6,""p2"":5},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":5,""p2"":6}}",23,,,,,,,,,,,,,,,,,,,,,,,,,B,7194,5,p1,B,6579,6,p2,,,,,,,,
zxq95WtakA65thitd,25,"XWRcdZNy6z7eeYQxf,tSc5EpQ4RrjdZ5AMe",KMKga8KMs6QZFc9dR,2021-12-09T17:53:32Z,"{""text"":""roxo"",""playerId"":""zDMEyFj4dThs4gzrp"",""role"":""p2"",""type"":""message"",""time"":1639072989145},{""text"":""amarelo"",""playerId"":""9d7wNGCZf54Nyvkts"",""role"":""p1"",""type"":""message"",""time"":1639072989513},{""text"":null,""playerId"":""zDMEyFj4dThs4gzrp"",""role"":""p2"",""type"":""selectionAlert"",""time"":1639072990671},{""text"":""qual?"",""playerId"":""9d7wNGCZf54Nyvkts"",""role"":""p1"",""type"":""message"",""time"":1639072996292},{""text"":""roxo"",""playerId"":""zDMEyFj4dThs4gzrp"",""role"":""p2"",""type"":""message"",""time"":1639072999590},{""text"":""ganhas tu"",""playerId"":""zDMEyFj4dThs4gzrp"",""role"":""p2"",""type"":""message"",""time"":1639073001172},{""text"":null,""playerId"":""9d7wNGCZf54Nyvkts"",""role"":""p1"",""type"":""selectionAlert"",""time"":1639073001174}",true,"{""image"":""/experiment/pink-crate.jpeg"",""label"":""A""},{""image"":""/experiment/yellow-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":5,""p2"":2},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":2,""p2"":5}}",24,,,,,,,,,,,,,,,,,,,,,,,,,A,16747,5,p1,A,6246,2,p2,,,,,,,,
5ukHSp4QS9jcWcwuX,26,"gFuqJ3WaWvgXvGt6f,noSR7S2ezTfB8KLiq",KMKga8KMs6QZFc9dR,2021-12-09T17:53:32Z,"{""text"":""roxo"",""playerId"":""zDMEyFj4dThs4gzrp"",""role"":""p2"",""type"":""message"",""time"":1639073011762},{""text"":""tens de ganhar tu"",""playerId"":""9d7wNGCZf54Nyvkts"",""role"":""p1"",""type"":""message"",""time"":1639073012401},{""text"":null,""playerId"":""zDMEyFj4dThs4gzrp"",""role"":""p2"",""type"":""selectionAlert"",""time"":1639073013652},{""text"":null,""playerId"":""9d7wNGCZf54Nyvkts"",""role"":""p1"",""type"":""selectionAlert"",""time"":1639073016295}",true,"{""image"":""/experiment/orange-crate.jpeg"",""label"":""A""},{""image"":""/experiment/pink-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":5,""p2"":3},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":3,""p2"":5}}",25,,,,,,,,,,,,,,,,,,,,,,,,,B,9858,3,p1,B,7217,5,p2,,,,,,,,
mfpsQD9Wsh3jLC95T,27,"YZCfcEiua4HvzxwqR,v74vigBZvqCJkgqmf",KMKga8KMs6QZFc9dR,2021-12-09T17:53:32Z,"{""text"":""amarelo ok?"",""playerId"":""zDMEyFj4dThs4gzrp"",""role"":""p2"",""type"":""message"",""time"":1639073028966},{""text"":""amarelo"",""playerId"":""9d7wNGCZf54Nyvkts"",""role"":""p1"",""type"":""message"",""time"":1639073029119},{""text"":null,""playerId"":""zDMEyFj4dThs4gzrp"",""role"":""p2"",""type"":""selectionAlert"",""time"":1639073031287},{""text"":null,""playerId"":""9d7wNGCZf54Nyvkts"",""role"":""p1"",""type"":""selectionAlert"",""time"":1639073031403}",true,"{""image"":""/experiment/purple-crate.jpeg"",""label"":""A""},{""image"":""/experiment/yellow-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":8,""p2"":6},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":6,""p2"":8}}",26,,,,,,,,,,,,,,,,,,,,,,,,,B,8965,6,p1,B,8849,8,p2,,,,,,,,
dNWYmeDFnDa8pDjj5,28,"prhXQz3vejAn56euE,GdpGHaWg55CXtzYdc",KMKga8KMs6QZFc9dR,2021-12-09T17:53:32Z,"{""text"":""top"",""playerId"":""zDMEyFj4dThs4gzrp"",""role"":""p2"",""type"":""message"",""time"":1639073040642},{""text"":""o prolific paga"",""playerId"":""zDMEyFj4dThs4gzrp"",""role"":""p2"",""type"":""message"",""time"":1639073043140},{""text"":""vermelho"",""playerId"":""zDMEyFj4dThs4gzrp"",""role"":""p2"",""type"":""message"",""time"":1639073047326},{""text"":null,""playerId"":""9d7wNGCZf54Nyvkts"",""role"":""p1"",""type"":""selectionAlert"",""time"":1639073048984},{""text"":null,""playerId"":""zDMEyFj4dThs4gzrp"",""role"":""p2"",""type"":""selectionAlert"",""time"":1639073050473}",true,"{""image"":""/experiment/orange-crate.jpeg"",""label"":""A""},{""image"":""/experiment/crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":7,""p2"":6},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":6,""p2"":7}}",27,,,,,,,,,,,,,,,,,,,,,,,,,A,11510,7,p1,A,13013,6,p2,,,,,,,,
