_id,gameId,AA.p1,AA.p2,AB.p1,AB.p2,BA.p1,BA.p2,BB.p1,BB.p2,repNum,playerId,payoff,response,role,time,box_A,box_B,AA,AB,BA,BB,playerIds,game_cond,chat_cond
iFiFnhbk6kXX4bM5X,vfnssDmogHKt69J8W,7,5,0,0,0,0,5,7,11,4swErhnRANwAntH8y,7,B,p2,17.373,green-crate,purple-crate,5,0,0,7,"4swErhnRANwAntH8y,WKGaEaWxkF89GASP5",BoS,chat
My7sPegnz7vXfiH7p,vfnssDmogHKt69J8W,6,3,0,0,0,0,3,6,12,4swErhnRANwAntH8y,3,A,p2,11.066,orange-crate,aqua-crate,3,0,0,6,"4swErhnRANwAntH8y,WKGaEaWxkF89GASP5",BoS,chat
2ZYw2ac2ibZ2qgfLd,vfnssDmogHKt69J8W,9,5,0,0,0,0,5,9,13,4swErhnRANwAntH8y,9,B,p2,7.982,aqua-crate,pink-crate,5,0,0,9,"4swErhnRANwAntH8y,WKGaEaWxkF89GASP5",BoS,chat
H46gHbfwi7DEi5HX9,vfnssDmogHKt69J8W,3,2,0,0,0,0,2,3,14,4swErhnRANwAntH8y,2,A,p2,9.993,blue-crate,crate,2,0,0,3,"4swErhnRANwAntH8y,WKGaEaWxkF89GASP5",BoS,chat
QriAKrguq7SfvQzaa,vfnssDmogHKt69J8W,8,5,0,0,0,0,5,8,15,4swErhnRANwAntH8y,0,A,p2,14.6,green-crate,aqua-crate,5,0,0,8,"4swErhnRANwAntH8y,WKGaEaWxkF89GASP5",BoS,chat
DoJ6FjxJxJE75jThY,vfnssDmogHKt69J8W,8,7,0,0,0,0,7,8,16,4swErhnRANwAntH8y,7,A,p2,35.159,green-crate,aqua-crate,7,0,0,8,"4swErhnRANwAntH8y,WKGaEaWxkF89GASP5",BoS,chat
kMioAcZdacDqxczrb,vfnssDmogHKt69J8W,7,6,0,0,0,0,6,7,17,4swErhnRANwAntH8y,7,B,p2,11.355,orange-crate,purple-crate,6,0,0,7,"4swErhnRANwAntH8y,WKGaEaWxkF89GASP5",BoS,chat
W4RwRiy2EFFQ8Hqaw,vfnssDmogHKt69J8W,8,5,0,0,0,0,5,8,18,4swErhnRANwAntH8y,5,A,p2,11.538,crate,blue-crate,5,0,0,8,"4swErhnRANwAntH8y,WKGaEaWxkF89GASP5",BoS,chat
ov2dnJXCJcnAvLPrr,vfnssDmogHKt69J8W,9,2,0,0,0,0,2,9,19,4swErhnRANwAntH8y,9,B,p2,9.557,green-crate,blue-crate,2,0,0,9,"4swErhnRANwAntH8y,WKGaEaWxkF89GASP5",BoS,chat
jpTtEt3oWKcNnR284,vfnssDmogHKt69J8W,7,6,0,0,0,0,6,7,20,4swErhnRANwAntH8y,6,A,p2,7.397,pink-crate,aqua-crate,6,0,0,7,"4swErhnRANwAntH8y,WKGaEaWxkF89GASP5",BoS,chat
xzt6GuvPxSf4TuoWu,vfnssDmogHKt69J8W,6,4,0,0,0,0,4,6,21,4swErhnRANwAntH8y,4,A,p2,7.116,green-crate,blue-crate,4,0,0,6,"4swErhnRANwAntH8y,WKGaEaWxkF89GASP5",BoS,chat
cGHd3Jgpx4XupCaFX,vfnssDmogHKt69J8W,4,3,0,0,0,0,3,4,22,4swErhnRANwAntH8y,3,A,p2,6.676,blue-crate,purple-crate,3,0,0,4,"4swErhnRANwAntH8y,WKGaEaWxkF89GASP5",BoS,chat
LzZtfoPFH8BrfNmC4,vfnssDmogHKt69J8W,9,3,0,0,0,0,3,9,23,4swErhnRANwAntH8y,9,B,p2,41.521,purple-crate,aqua-crate,3,0,0,9,"4swErhnRANwAntH8y,WKGaEaWxkF89GASP5",BoS,chat
Nb9N4NCMoE9rDzaLh,vfnssDmogHKt69J8W,5,3,0,0,0,0,3,5,24,4swErhnRANwAntH8y,3,A,p2,8.176,blue-crate,orange-crate,3,0,0,5,"4swErhnRANwAntH8y,WKGaEaWxkF89GASP5",BoS,chat
4dt57q3zRC4AfoaAY,vfnssDmogHKt69J8W,9,6,0,0,0,0,6,9,25,4swErhnRANwAntH8y,6,A,p2,12.333,orange-crate,blue-crate,6,0,0,9,"4swErhnRANwAntH8y,WKGaEaWxkF89GASP5",BoS,chat
kF5XbDNJv9xj6DFGo,vfnssDmogHKt69J8W,8,3,0,0,0,0,3,8,26,4swErhnRANwAntH8y,8,B,p2,10.96,blue-crate,yellow-crate,3,0,0,8,"4swErhnRANwAntH8y,WKGaEaWxkF89GASP5",BoS,chat
TbJFoQEhEdyyTax7C,vfnssDmogHKt69J8W,4,3,0,0,0,0,3,4,27,4swErhnRANwAntH8y,3,A,p2,10.073,orange-crate,yellow-crate,3,0,0,4,"4swErhnRANwAntH8y,WKGaEaWxkF89GASP5",BoS,chat
yaP2fQNSg6q9umHtv,vfnssDmogHKt69J8W,7,5,0,0,0,0,5,7,28,4swErhnRANwAntH8y,5,A,p2,7.156,blue-crate,green-crate,5,0,0,7,"4swErhnRANwAntH8y,WKGaEaWxkF89GASP5",BoS,chat
HCBEYYWmRqpJ2BznN,vfnssDmogHKt69J8W,5,3,0,0,0,0,3,5,29,4swErhnRANwAntH8y,3,A,p2,9.762,purple-crate,blue-crate,3,0,0,5,"4swErhnRANwAntH8y,WKGaEaWxkF89GASP5",BoS,chat
3ygzbYjyF3psiDZnf,vfnssDmogHKt69J8W,8,3,0,0,0,0,3,8,30,4swErhnRANwAntH8y,3,A,p2,8.679,pink-crate,crate,3,0,0,8,"4swErhnRANwAntH8y,WKGaEaWxkF89GASP5",BoS,chat
8ckq8Dg7TgExy5bGM,vfnssDmogHKt69J8W,7,6,0,0,0,0,6,7,31,4swErhnRANwAntH8y,7,B,p2,7.008,purple-crate,blue-crate,6,0,0,7,"4swErhnRANwAntH8y,WKGaEaWxkF89GASP5",BoS,chat
KhNasMPzGBLaTPLXz,vfnssDmogHKt69J8W,6,3,0,0,0,0,3,6,32,4swErhnRANwAntH8y,6,B,p2,7.305,orange-crate,purple-crate,3,0,0,6,"4swErhnRANwAntH8y,WKGaEaWxkF89GASP5",BoS,chat
98cw4bAb2RaYwAcjA,vfnssDmogHKt69J8W,5,3,0,0,0,0,3,5,33,4swErhnRANwAntH8y,3,A,p2,8.35,aqua-crate,orange-crate,3,0,0,5,"4swErhnRANwAntH8y,WKGaEaWxkF89GASP5",BoS,chat
wmuo75dCcNhupPBuo,vfnssDmogHKt69J8W,4,2,0,0,0,0,2,4,34,4swErhnRANwAntH8y,4,B,p2,9.915,crate,purple-crate,2,0,0,4,"4swErhnRANwAntH8y,WKGaEaWxkF89GASP5",BoS,chat
hZkALJZZzWpQBaC7c,vfnssDmogHKt69J8W,9,5,0,0,0,0,5,9,35,4swErhnRANwAntH8y,5,A,p2,10.838,pink-crate,blue-crate,5,0,0,9,"4swErhnRANwAntH8y,WKGaEaWxkF89GASP5",BoS,chat
6NZifcFRAP6Ht4ZRD,vfnssDmogHKt69J8W,8,4,0,0,0,0,4,8,36,4swErhnRANwAntH8y,8,B,p2,5.922,orange-crate,yellow-crate,4,0,0,8,"4swErhnRANwAntH8y,WKGaEaWxkF89GASP5",BoS,chat
HRfYB2nADa2oZh6sE,vfnssDmogHKt69J8W,6,4,0,0,0,0,4,6,37,4swErhnRANwAntH8y,4,A,p2,7.139,blue-crate,pink-crate,4,0,0,6,"4swErhnRANwAntH8y,WKGaEaWxkF89GASP5",BoS,chat
psv6BdTh4PWDjfG2Y,vfnssDmogHKt69J8W,3,2,0,0,0,0,2,3,38,4swErhnRANwAntH8y,3,B,p2,10.159,yellow-crate,purple-crate,2,0,0,3,"4swErhnRANwAntH8y,WKGaEaWxkF89GASP5",BoS,chat
hmxMtYtTf9u8voyNs,vfnssDmogHKt69J8W,8,4,0,0,0,0,4,8,39,4swErhnRANwAntH8y,8,B,p2,14.058,pink-crate,orange-crate,4,0,0,8,"4swErhnRANwAntH8y,WKGaEaWxkF89GASP5",BoS,chat
FFeySzRvpMvTYfrEs,vfnssDmogHKt69J8W,7,6,0,0,0,0,6,7,0,WKGaEaWxkF89GASP5,6,B,p1,32.953,pink-crate,green-crate,7,0,0,6,"4swErhnRANwAntH8y,WKGaEaWxkF89GASP5",BoS,chat
LXdmjPbN62cAPfaJG,vfnssDmogHKt69J8W,4,3,0,0,0,0,3,4,1,WKGaEaWxkF89GASP5,3,B,p1,10.727,aqua-crate,orange-crate,4,0,0,3,"4swErhnRANwAntH8y,WKGaEaWxkF89GASP5",BoS,chat
fw2ErhqMSStSKCcut,vfnssDmogHKt69J8W,8,5,0,0,0,0,5,8,2,WKGaEaWxkF89GASP5,0,A,p1,18.896,blue-crate,pink-crate,8,0,0,5,"4swErhnRANwAntH8y,WKGaEaWxkF89GASP5",BoS,chat
iqXtjA2LPLZXvHx8y,vfnssDmogHKt69J8W,8,7,0,0,0,0,7,8,3,WKGaEaWxkF89GASP5,8,A,p1,10.444,pink-crate,yellow-crate,8,0,0,7,"4swErhnRANwAntH8y,WKGaEaWxkF89GASP5",BoS,chat
hdaQz5k6KqFkyB8aE,vfnssDmogHKt69J8W,9,2,0,0,0,0,2,9,4,WKGaEaWxkF89GASP5,2,B,p1,14.002,aqua-crate,yellow-crate,9,0,0,2,"4swErhnRANwAntH8y,WKGaEaWxkF89GASP5",BoS,chat
okbFGF2Jbmu88x2rA,vfnssDmogHKt69J8W,6,2,0,0,0,0,2,6,5,WKGaEaWxkF89GASP5,6,A,p1,10.947,crate,purple-crate,6,0,0,2,"4swErhnRANwAntH8y,WKGaEaWxkF89GASP5",BoS,chat
v687pac6xnnd5Evco,vfnssDmogHKt69J8W,8,3,0,0,0,0,3,8,6,WKGaEaWxkF89GASP5,8,A,p1,12.089,crate,yellow-crate,8,0,0,3,"4swErhnRANwAntH8y,WKGaEaWxkF89GASP5",BoS,chat
gxxjicQHjXrchPPqx,vfnssDmogHKt69J8W,4,2,0,0,0,0,2,4,7,WKGaEaWxkF89GASP5,2,B,p1,19.365,pink-crate,purple-crate,4,0,0,2,"4swErhnRANwAntH8y,WKGaEaWxkF89GASP5",BoS,chat
DG8t27oDikhR5NPRs,vfnssDmogHKt69J8W,7,6,0,0,0,0,6,7,8,WKGaEaWxkF89GASP5,6,B,p1,14.373,yellow-crate,aqua-crate,7,0,0,6,"4swErhnRANwAntH8y,WKGaEaWxkF89GASP5",BoS,chat
Hc63SBqesaTKuZrzP,vfnssDmogHKt69J8W,8,6,0,0,0,0,6,8,9,WKGaEaWxkF89GASP5,6,B,p1,8.725,blue-crate,orange-crate,8,0,0,6,"4swErhnRANwAntH8y,WKGaEaWxkF89GASP5",BoS,chat
JykzABSSxo5rSdjLi,vfnssDmogHKt69J8W,9,4,0,0,0,0,4,9,10,WKGaEaWxkF89GASP5,9,A,p1,5.267,blue-crate,green-crate,9,0,0,4,"4swErhnRANwAntH8y,WKGaEaWxkF89GASP5",BoS,chat
iFiFnhbk6kXX4bM5X,vfnssDmogHKt69J8W,7,5,0,0,0,0,5,7,11,WKGaEaWxkF89GASP5,5,B,p1,16.872,green-crate,purple-crate,7,0,0,5,"4swErhnRANwAntH8y,WKGaEaWxkF89GASP5",BoS,chat
My7sPegnz7vXfiH7p,vfnssDmogHKt69J8W,6,3,0,0,0,0,3,6,12,WKGaEaWxkF89GASP5,6,A,p1,10.602,orange-crate,aqua-crate,6,0,0,3,"4swErhnRANwAntH8y,WKGaEaWxkF89GASP5",BoS,chat
2ZYw2ac2ibZ2qgfLd,vfnssDmogHKt69J8W,9,5,0,0,0,0,5,9,13,WKGaEaWxkF89GASP5,5,B,p1,8.094,aqua-crate,pink-crate,9,0,0,5,"4swErhnRANwAntH8y,WKGaEaWxkF89GASP5",BoS,chat
H46gHbfwi7DEi5HX9,vfnssDmogHKt69J8W,3,2,0,0,0,0,2,3,14,WKGaEaWxkF89GASP5,3,A,p1,9.067,blue-crate,crate,3,0,0,2,"4swErhnRANwAntH8y,WKGaEaWxkF89GASP5",BoS,chat
QriAKrguq7SfvQzaa,vfnssDmogHKt69J8W,8,5,0,0,0,0,5,8,15,WKGaEaWxkF89GASP5,0,B,p1,27.405,green-crate,aqua-crate,8,0,0,5,"4swErhnRANwAntH8y,WKGaEaWxkF89GASP5",BoS,chat
DoJ6FjxJxJE75jThY,vfnssDmogHKt69J8W,8,7,0,0,0,0,7,8,16,WKGaEaWxkF89GASP5,8,A,p1,35.115,green-crate,aqua-crate,8,0,0,7,"4swErhnRANwAntH8y,WKGaEaWxkF89GASP5",BoS,chat
kMioAcZdacDqxczrb,vfnssDmogHKt69J8W,7,6,0,0,0,0,6,7,17,WKGaEaWxkF89GASP5,6,B,p1,9.914,orange-crate,purple-crate,7,0,0,6,"4swErhnRANwAntH8y,WKGaEaWxkF89GASP5",BoS,chat
W4RwRiy2EFFQ8Hqaw,vfnssDmogHKt69J8W,8,5,0,0,0,0,5,8,18,WKGaEaWxkF89GASP5,8,A,p1,10.163,crate,blue-crate,8,0,0,5,"4swErhnRANwAntH8y,WKGaEaWxkF89GASP5",BoS,chat
ov2dnJXCJcnAvLPrr,vfnssDmogHKt69J8W,9,2,0,0,0,0,2,9,19,WKGaEaWxkF89GASP5,2,B,p1,9.597,green-crate,blue-crate,9,0,0,2,"4swErhnRANwAntH8y,WKGaEaWxkF89GASP5",BoS,chat
jpTtEt3oWKcNnR284,vfnssDmogHKt69J8W,7,6,0,0,0,0,6,7,20,WKGaEaWxkF89GASP5,7,A,p1,7.289,pink-crate,aqua-crate,7,0,0,6,"4swErhnRANwAntH8y,WKGaEaWxkF89GASP5",BoS,chat
xzt6GuvPxSf4TuoWu,vfnssDmogHKt69J8W,6,4,0,0,0,0,4,6,21,WKGaEaWxkF89GASP5,6,A,p1,6.493,green-crate,blue-crate,6,0,0,4,"4swErhnRANwAntH8y,WKGaEaWxkF89GASP5",BoS,chat
cGHd3Jgpx4XupCaFX,vfnssDmogHKt69J8W,4,3,0,0,0,0,3,4,22,WKGaEaWxkF89GASP5,4,A,p1,6.159,blue-crate,purple-crate,4,0,0,3,"4swErhnRANwAntH8y,WKGaEaWxkF89GASP5",BoS,chat
LzZtfoPFH8BrfNmC4,vfnssDmogHKt69J8W,9,3,0,0,0,0,3,9,23,WKGaEaWxkF89GASP5,3,B,p1,41.079,purple-crate,aqua-crate,9,0,0,3,"4swErhnRANwAntH8y,WKGaEaWxkF89GASP5",BoS,chat
Nb9N4NCMoE9rDzaLh,vfnssDmogHKt69J8W,5,3,0,0,0,0,3,5,24,WKGaEaWxkF89GASP5,5,A,p1,7.832,blue-crate,orange-crate,5,0,0,3,"4swErhnRANwAntH8y,WKGaEaWxkF89GASP5",BoS,chat
4dt57q3zRC4AfoaAY,vfnssDmogHKt69J8W,9,6,0,0,0,0,6,9,25,WKGaEaWxkF89GASP5,9,A,p1,12.468,orange-crate,blue-crate,9,0,0,6,"4swErhnRANwAntH8y,WKGaEaWxkF89GASP5",BoS,chat
kF5XbDNJv9xj6DFGo,vfnssDmogHKt69J8W,8,3,0,0,0,0,3,8,26,WKGaEaWxkF89GASP5,3,B,p1,10.724,blue-crate,yellow-crate,8,0,0,3,"4swErhnRANwAntH8y,WKGaEaWxkF89GASP5",BoS,chat
TbJFoQEhEdyyTax7C,vfnssDmogHKt69J8W,4,3,0,0,0,0,3,4,27,WKGaEaWxkF89GASP5,4,A,p1,3.403,orange-crate,yellow-crate,4,0,0,3,"4swErhnRANwAntH8y,WKGaEaWxkF89GASP5",BoS,chat
yaP2fQNSg6q9umHtv,vfnssDmogHKt69J8W,7,5,0,0,0,0,5,7,28,WKGaEaWxkF89GASP5,7,A,p1,6.234,blue-crate,green-crate,7,0,0,5,"4swErhnRANwAntH8y,WKGaEaWxkF89GASP5",BoS,chat
HCBEYYWmRqpJ2BznN,vfnssDmogHKt69J8W,5,3,0,0,0,0,3,5,29,WKGaEaWxkF89GASP5,5,A,p1,9.135,purple-crate,blue-crate,5,0,0,3,"4swErhnRANwAntH8y,WKGaEaWxkF89GASP5",BoS,chat
3ygzbYjyF3psiDZnf,vfnssDmogHKt69J8W,8,3,0,0,0,0,3,8,30,WKGaEaWxkF89GASP5,8,A,p1,8.795,pink-crate,crate,8,0,0,3,"4swErhnRANwAntH8y,WKGaEaWxkF89GASP5",BoS,chat
8ckq8Dg7TgExy5bGM,vfnssDmogHKt69J8W,7,6,0,0,0,0,6,7,31,WKGaEaWxkF89GASP5,6,B,p1,4.635,purple-crate,blue-crate,7,0,0,6,"4swErhnRANwAntH8y,WKGaEaWxkF89GASP5",BoS,chat
KhNasMPzGBLaTPLXz,vfnssDmogHKt69J8W,6,3,0,0,0,0,3,6,32,WKGaEaWxkF89GASP5,3,B,p1,7.587,orange-crate,purple-crate,6,0,0,3,"4swErhnRANwAntH8y,WKGaEaWxkF89GASP5",BoS,chat
98cw4bAb2RaYwAcjA,vfnssDmogHKt69J8W,5,3,0,0,0,0,3,5,33,WKGaEaWxkF89GASP5,5,A,p1,9.045,aqua-crate,orange-crate,5,0,0,3,"4swErhnRANwAntH8y,WKGaEaWxkF89GASP5",BoS,chat
wmuo75dCcNhupPBuo,vfnssDmogHKt69J8W,4,2,0,0,0,0,2,4,34,WKGaEaWxkF89GASP5,2,B,p1,9.752,crate,purple-crate,4,0,0,2,"4swErhnRANwAntH8y,WKGaEaWxkF89GASP5",BoS,chat
hZkALJZZzWpQBaC7c,vfnssDmogHKt69J8W,9,5,0,0,0,0,5,9,35,WKGaEaWxkF89GASP5,9,A,p1,13.786,pink-crate,blue-crate,9,0,0,5,"4swErhnRANwAntH8y,WKGaEaWxkF89GASP5",BoS,chat
6NZifcFRAP6Ht4ZRD,vfnssDmogHKt69J8W,8,4,0,0,0,0,4,8,36,WKGaEaWxkF89GASP5,4,B,p1,5.68,orange-crate,yellow-crate,8,0,0,4,"4swErhnRANwAntH8y,WKGaEaWxkF89GASP5",BoS,chat
HRfYB2nADa2oZh6sE,vfnssDmogHKt69J8W,6,4,0,0,0,0,4,6,37,WKGaEaWxkF89GASP5,6,A,p1,9.351,blue-crate,pink-crate,6,0,0,4,"4swErhnRANwAntH8y,WKGaEaWxkF89GASP5",BoS,chat
psv6BdTh4PWDjfG2Y,vfnssDmogHKt69J8W,3,2,0,0,0,0,2,3,38,WKGaEaWxkF89GASP5,2,B,p1,6.766,yellow-crate,purple-crate,3,0,0,2,"4swErhnRANwAntH8y,WKGaEaWxkF89GASP5",BoS,chat
hmxMtYtTf9u8voyNs,vfnssDmogHKt69J8W,8,4,0,0,0,0,4,8,39,WKGaEaWxkF89GASP5,4,B,p1,14.756,pink-crate,orange-crate,8,0,0,4,"4swErhnRANwAntH8y,WKGaEaWxkF89GASP5",BoS,chat
mz868H3TRmXpfG7b8,FsfQ4y827izGotseF,5,4,0,0,0,0,4,5,0,2Fsgr2KWbJdTo3ZZQ,0,B,p2,5.643,orange-crate,pink-crate,4,0,0,5,"2Fsgr2KWbJdTo3ZZQ,WNB3KubyGxLpMEYES",BoS,chat
JJRwwjBq53xzQxmuB,FsfQ4y827izGotseF,9,7,0,0,0,0,7,9,1,2Fsgr2KWbJdTo3ZZQ,0,A,p2,3.369,purple-crate,orange-crate,7,0,0,9,"2Fsgr2KWbJdTo3ZZQ,WNB3KubyGxLpMEYES",BoS,chat
jJcwNjvpTWGqB7MG7,FsfQ4y827izGotseF,9,5,0,0,0,0,5,9,2,2Fsgr2KWbJdTo3ZZQ,5,A,p2,0.859,orange-crate,crate,5,0,0,9,"2Fsgr2KWbJdTo3ZZQ,WNB3KubyGxLpMEYES",BoS,chat
MSnfdFPNW4SLQudLJ,FsfQ4y827izGotseF,9,6,0,0,0,0,6,9,3,2Fsgr2KWbJdTo3ZZQ,6,A,p2,-0.794,blue-crate,green-crate,6,0,0,9,"2Fsgr2KWbJdTo3ZZQ,WNB3KubyGxLpMEYES",BoS,chat
u8zZxCeKoK5RZnd9k,FsfQ4y827izGotseF,6,5,0,0,0,0,5,6,4,2Fsgr2KWbJdTo3ZZQ,0,B,p2,-0.487,yellow-crate,blue-crate,5,0,0,6,"2Fsgr2KWbJdTo3ZZQ,WNB3KubyGxLpMEYES",BoS,chat
WJ9wPka3vf2vvPBfY,FsfQ4y827izGotseF,9,7,0,0,0,0,7,9,5,2Fsgr2KWbJdTo3ZZQ,7,A,p2,1.122,blue-crate,pink-crate,7,0,0,9,"2Fsgr2KWbJdTo3ZZQ,WNB3KubyGxLpMEYES",BoS,chat
CEGHLGEc3LubZmC5H,FsfQ4y827izGotseF,3,2,0,0,0,0,2,3,6,2Fsgr2KWbJdTo3ZZQ,0,B,p2,1.272,blue-crate,aqua-crate,2,0,0,3,"2Fsgr2KWbJdTo3ZZQ,WNB3KubyGxLpMEYES",BoS,chat
d9Y27tDwFYGmtbXJi,FsfQ4y827izGotseF,5,4,0,0,0,0,4,5,7,2Fsgr2KWbJdTo3ZZQ,0,B,p2,-0.023,pink-crate,green-crate,4,0,0,5,"2Fsgr2KWbJdTo3ZZQ,WNB3KubyGxLpMEYES",BoS,chat
SSg2C2QukrgwRRePK,FsfQ4y827izGotseF,4,3,0,0,0,0,3,4,8,2Fsgr2KWbJdTo3ZZQ,3,A,p2,5.152,crate,aqua-crate,3,0,0,4,"2Fsgr2KWbJdTo3ZZQ,WNB3KubyGxLpMEYES",BoS,chat
gge3RbBrYXMoMp2FZ,FsfQ4y827izGotseF,7,2,0,0,0,0,2,7,9,2Fsgr2KWbJdTo3ZZQ,7,B,p2,6.076,yellow-crate,blue-crate,2,0,0,7,"2Fsgr2KWbJdTo3ZZQ,WNB3KubyGxLpMEYES",BoS,chat
DyQkoWHDFJKXdtYcW,FsfQ4y827izGotseF,6,4,0,0,0,0,4,6,10,2Fsgr2KWbJdTo3ZZQ,4,A,p2,2.784,pink-crate,blue-crate,4,0,0,6,"2Fsgr2KWbJdTo3ZZQ,WNB3KubyGxLpMEYES",BoS,chat
MDDbicaYjNwuJnXFE,FsfQ4y827izGotseF,9,5,0,0,0,0,5,9,11,2Fsgr2KWbJdTo3ZZQ,0,B,p2,0.826,green-crate,orange-crate,5,0,0,9,"2Fsgr2KWbJdTo3ZZQ,WNB3KubyGxLpMEYES",BoS,chat
n9r6AArJZiwCDefis,FsfQ4y827izGotseF,9,6,0,0,0,0,6,9,12,2Fsgr2KWbJdTo3ZZQ,9,B,p2,8.726,orange-crate,purple-crate,6,0,0,9,"2Fsgr2KWbJdTo3ZZQ,WNB3KubyGxLpMEYES",BoS,chat
8z4734coDQG9bHYTY,FsfQ4y827izGotseF,8,2,0,0,0,0,2,8,13,2Fsgr2KWbJdTo3ZZQ,2,A,p2,4.977,yellow-crate,purple-crate,2,0,0,8,"2Fsgr2KWbJdTo3ZZQ,WNB3KubyGxLpMEYES",BoS,chat
Pjoziu7C386vFQFo2,FsfQ4y827izGotseF,7,2,0,0,0,0,2,7,14,2Fsgr2KWbJdTo3ZZQ,7,B,p2,6.23,purple-crate,orange-crate,2,0,0,7,"2Fsgr2KWbJdTo3ZZQ,WNB3KubyGxLpMEYES",BoS,chat
BgvzqTrBt8ww4apib,FsfQ4y827izGotseF,7,4,0,0,0,0,4,7,15,2Fsgr2KWbJdTo3ZZQ,4,A,p2,0.597,aqua-crate,green-crate,4,0,0,7,"2Fsgr2KWbJdTo3ZZQ,WNB3KubyGxLpMEYES",BoS,chat
6C9FiPct7EJNQeP2X,FsfQ4y827izGotseF,9,4,0,0,0,0,4,9,16,2Fsgr2KWbJdTo3ZZQ,9,B,p2,-0.596,blue-crate,orange-crate,4,0,0,9,"2Fsgr2KWbJdTo3ZZQ,WNB3KubyGxLpMEYES",BoS,chat
mpENh7DWiCkprFZaJ,FsfQ4y827izGotseF,8,3,0,0,0,0,3,8,17,2Fsgr2KWbJdTo3ZZQ,3,A,p2,0.886,purple-crate,blue-crate,3,0,0,8,"2Fsgr2KWbJdTo3ZZQ,WNB3KubyGxLpMEYES",BoS,chat
yxhhXaB2LoJjBj3wP,FsfQ4y827izGotseF,5,4,0,0,0,0,4,5,18,2Fsgr2KWbJdTo3ZZQ,5,B,p2,-0.613,purple-crate,yellow-crate,4,0,0,5,"2Fsgr2KWbJdTo3ZZQ,WNB3KubyGxLpMEYES",BoS,chat
C2YoWyduJhbqG4CDA,FsfQ4y827izGotseF,5,2,0,0,0,0,2,5,19,2Fsgr2KWbJdTo3ZZQ,2,A,p2,0.054,aqua-crate,crate,2,0,0,5,"2Fsgr2KWbJdTo3ZZQ,WNB3KubyGxLpMEYES",BoS,chat
8BAAfN49QHtaoAQ2E,FsfQ4y827izGotseF,4,2,0,0,0,0,2,4,20,2Fsgr2KWbJdTo3ZZQ,4,B,p2,0.711,crate,pink-crate,2,0,0,4,"2Fsgr2KWbJdTo3ZZQ,WNB3KubyGxLpMEYES",BoS,chat
w5m9a8P8ZtoyCfc3W,FsfQ4y827izGotseF,7,4,0,0,0,0,4,7,21,2Fsgr2KWbJdTo3ZZQ,4,A,p2,0.014,purple-crate,aqua-crate,4,0,0,7,"2Fsgr2KWbJdTo3ZZQ,WNB3KubyGxLpMEYES",BoS,chat
S34oggMze9SbLgjNS,FsfQ4y827izGotseF,8,7,0,0,0,0,7,8,22,2Fsgr2KWbJdTo3ZZQ,8,B,p2,0.121,aqua-crate,orange-crate,7,0,0,8,"2Fsgr2KWbJdTo3ZZQ,WNB3KubyGxLpMEYES",BoS,chat
We9G3MphAtqZT4RmH,FsfQ4y827izGotseF,5,3,0,0,0,0,3,5,23,2Fsgr2KWbJdTo3ZZQ,3,A,p2,-0.114,aqua-crate,yellow-crate,3,0,0,5,"2Fsgr2KWbJdTo3ZZQ,WNB3KubyGxLpMEYES",BoS,chat
yo8EgbQNMXYeNdaC3,FsfQ4y827izGotseF,3,2,0,0,0,0,2,3,24,2Fsgr2KWbJdTo3ZZQ,3,B,p2,-0.61,pink-crate,green-crate,2,0,0,3,"2Fsgr2KWbJdTo3ZZQ,WNB3KubyGxLpMEYES",BoS,chat
YDAWK62zEcNWsMaXF,FsfQ4y827izGotseF,9,7,0,0,0,0,7,9,25,2Fsgr2KWbJdTo3ZZQ,7,A,p2,2.396,pink-crate,orange-crate,7,0,0,9,"2Fsgr2KWbJdTo3ZZQ,WNB3KubyGxLpMEYES",BoS,chat
xAsh8HnKJYqcBG8aD,FsfQ4y827izGotseF,4,3,0,0,0,0,3,4,26,2Fsgr2KWbJdTo3ZZQ,4,B,p2,-0.111,yellow-crate,aqua-crate,3,0,0,4,"2Fsgr2KWbJdTo3ZZQ,WNB3KubyGxLpMEYES",BoS,chat
79HCaioDzEyjFN9gx,FsfQ4y827izGotseF,9,4,0,0,0,0,4,9,27,2Fsgr2KWbJdTo3ZZQ,4,A,p2,1.775,blue-crate,crate,4,0,0,9,"2Fsgr2KWbJdTo3ZZQ,WNB3KubyGxLpMEYES",BoS,chat
rSYk6hrc7vmHGXhcr,FsfQ4y827izGotseF,8,3,0,0,0,0,3,8,28,2Fsgr2KWbJdTo3ZZQ,8,B,p2,0.252,yellow-crate,pink-crate,3,0,0,8,"2Fsgr2KWbJdTo3ZZQ,WNB3KubyGxLpMEYES",BoS,chat
XkqHaRcnaCTdnSQ4R,FsfQ4y827izGotseF,7,2,0,0,0,0,2,7,29,2Fsgr2KWbJdTo3ZZQ,2,A,p2,-0.251,orange-crate,purple-crate,2,0,0,7,"2Fsgr2KWbJdTo3ZZQ,WNB3KubyGxLpMEYES",BoS,chat
RBDoo8ephznFAkqfH,FsfQ4y827izGotseF,4,3,0,0,0,0,3,4,30,2Fsgr2KWbJdTo3ZZQ,4,B,p2,-0.475,purple-crate,pink-crate,3,0,0,4,"2Fsgr2KWbJdTo3ZZQ,WNB3KubyGxLpMEYES",BoS,chat
