_id,index,stageIds,gameId,createdAt,data.targets,data.payoffs,data.repNum,data.chat,data.submitted,data.player_BSeugNZYoKLcMPEym_response,data.player_BSeugNZYoKLcMPEym_time,data.player_BSeugNZYoKLcMPEym_payoff,data.player_BSeugNZYoKLcMPEym_role,data.player_Dd3H5DvYdDQJGCaXP_response,data.player_Dd3H5DvYdDQJGCaXP_time,data.player_Dd3H5DvYdDQJGCaXP_payoff,data.player_Dd3H5DvYdDQJGCaXP_role,data.player_b7yQYd9yFDjGvqD5x_response,data.player_b7yQYd9yFDjGvqD5x_time,data.player_b7yQYd9yFDjGvqD5x_payoff,data.player_b7yQYd9yFDjGvqD5x_role,data.player_uBrwQfjsJ32taCjd5_response,data.player_uBrwQfjsJ32taCjd5_time,data.player_uBrwQfjsJ32taCjd5_payoff,data.player_uBrwQfjsJ32taCjd5_role,data.player_HyAYoQc6SaAsPLRMG_response,data.player_HyAYoQc6SaAsPLRMG_time,data.player_HyAYoQc6SaAsPLRMG_payoff,data.player_HyAYoQc6SaAsPLRMG_role,data.player_o9BQEnwK9mPZ7jK46_response,data.player_o9BQEnwK9mPZ7jK46_time,data.player_o9BQEnwK9mPZ7jK46_payoff,data.player_o9BQEnwK9mPZ7jK46_role,data.player_9KzxEKjPduYiBoEvK_response,data.player_9KzxEKjPduYiBoEvK_time,data.player_9KzxEKjPduYiBoEvK_payoff,data.player_9KzxEKjPduYiBoEvK_role,data.player_AnLPrjGHwQcnJAJx6_response,data.player_AnLPrjGHwQcnJAJx6_time,data.player_AnLPrjGHwQcnJAJx6_payoff,data.player_AnLPrjGHwQcnJAJx6_role,data.player_TTWhjiteFtwN9552j_response,data.player_TTWhjiteFtwN9552j_time,data.player_TTWhjiteFtwN9552j_payoff,data.player_TTWhjiteFtwN9552j_role,data.player_XhqREEJtcdPQkLHMZ_response,data.player_XhqREEJtcdPQkLHMZ_time,data.player_XhqREEJtcdPQkLHMZ_payoff,data.player_XhqREEJtcdPQkLHMZ_role
6AGjLhiaE7gacBKKB,17,"L6dgt9GnAhpT3XuY8,hL3h92oT82bXvvofM",5F2moNvN32P2kGoa9,2021-11-12T22:26:53Z,"{""image"":""/experiment/green-crate.jpeg"",""label"":""A""},{""image"":""/experiment/blue-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":6,""p2"":3},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":3,""p2"":6}}",17,"{""text"":""green"",""playerId"":""9KzxEKjPduYiBoEvK"",""role"":""p2"",""type"":""message"",""time"":1636756433815},{""text"":null,""playerId"":""AnLPrjGHwQcnJAJx6"",""role"":""p1"",""type"":""selectionAlert"",""time"":1636756439789},{""text"":null,""playerId"":""9KzxEKjPduYiBoEvK"",""role"":""p2"",""type"":""selectionAlert"",""time"":1636756439276}",true,,,,,,,,,,,,,,,,,,,,,,,,,A,13130,3,p2,A,13642,6,p1,,,,,,,,
t982R6EooCNWuN6Ls,18,"vwBgxp9EuajWqdrmg,g4DfHY9sYaKSzTavE",5F2moNvN32P2kGoa9,2021-11-12T22:26:53Z,"{""image"":""/experiment/crate.jpeg"",""label"":""A""},{""image"":""/experiment/aqua-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":8,""p2"":6},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":6,""p2"":8}}",18,"{""text"":""beige"",""playerId"":""9KzxEKjPduYiBoEvK"",""role"":""p2"",""type"":""message"",""time"":1636756452840},{""text"":null,""playerId"":""AnLPrjGHwQcnJAJx6"",""role"":""p1"",""type"":""selectionAlert"",""time"":1636756458516},{""text"":null,""playerId"":""9KzxEKjPduYiBoEvK"",""role"":""p2"",""type"":""selectionAlert"",""time"":1636756455884}",true,,,,,,,,,,,,,,,,,,,,,,,,,A,9711,6,p2,A,12343,8,p1,,,,,,,,
GCxfdtkCzjnbhtxRD,19,"t7BWmsMXwNMgSkhsn,eFZZ4Fhe9rsH2bWAh",5F2moNvN32P2kGoa9,2021-11-12T22:26:53Z,"{""image"":""/experiment/yellow-crate.jpeg"",""label"":""A""},{""image"":""/experiment/aqua-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":4,""p2"":2},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":2,""p2"":4}}",19,"{""text"":""Greenish"",""playerId"":""AnLPrjGHwQcnJAJx6"",""role"":""p1"",""type"":""message"",""time"":1636756470928},{""text"":null,""playerId"":""9KzxEKjPduYiBoEvK"",""role"":""p2"",""type"":""selectionAlert"",""time"":1636756470476},{""text"":null,""playerId"":""AnLPrjGHwQcnJAJx6"",""role"":""p1"",""type"":""selectionAlert"",""time"":1636756475115}",true,,,,,,,,,,,,,,,,,,,,,,,,,B,7309,4,p2,B,11960,2,p1,,,,,,,,
LnnamGzNBi2xQokYw,20,"eZHWabNacHu2iPrkn,W4WuSLjhKxhJpZyBR",5F2moNvN32P2kGoa9,2021-11-12T22:26:53Z,"{""image"":""/experiment/blue-crate.jpeg"",""label"":""A""},{""image"":""/experiment/pink-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":8,""p2"":3},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":3,""p2"":8}}",20,"{""text"":""blue"",""playerId"":""9KzxEKjPduYiBoEvK"",""role"":""p2"",""type"":""message"",""time"":1636756484959},{""text"":""Your pick :)"",""playerId"":""AnLPrjGHwQcnJAJx6"",""role"":""p1"",""type"":""message"",""time"":1636756488640},{""text"":null,""playerId"":""9KzxEKjPduYiBoEvK"",""role"":""p2"",""type"":""selectionAlert"",""time"":1636756487446},{""text"":null,""playerId"":""AnLPrjGHwQcnJAJx6"",""role"":""p1"",""type"":""selectionAlert"",""time"":1636756491412}",true,,,,,,,,,,,,,,,,,,,,,,,,,A,9238,3,p2,A,13204,8,p1,,,,,,,,
PSMoNpNF6za6ykv6d,21,"fGPZGqEJ8NLKcL7ts,dYZurNs5BmRFhGyCs",5F2moNvN32P2kGoa9,2021-11-12T22:26:53Z,"{""image"":""/experiment/blue-crate.jpeg"",""label"":""A""},{""image"":""/experiment/pink-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":7,""p2"":2},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":2,""p2"":7}}",21,"{""text"":""Pink, for you"",""playerId"":""AnLPrjGHwQcnJAJx6"",""role"":""p1"",""type"":""message"",""time"":1636756501896},{""text"":null,""playerId"":""9KzxEKjPduYiBoEvK"",""role"":""p2"",""type"":""selectionAlert"",""time"":1636756499911},{""text"":null,""playerId"":""AnLPrjGHwQcnJAJx6"",""role"":""p1"",""type"":""selectionAlert"",""time"":1636756504820},{""text"":""thanks!"",""playerId"":""9KzxEKjPduYiBoEvK"",""role"":""p2"",""type"":""message"",""time"":1636756504408}",true,,,,,,,,,,,,,,,,,,,,,,,,,B,4745,7,p2,B,9655,2,p1,,,,,,,,
hfcNWYdNXaj9i46Eu,22,"nhWz2T34tmcunpHBE,qaY9GBhkYimECoC89",5F2moNvN32P2kGoa9,2021-11-12T22:26:53Z,"{""image"":""/experiment/yellow-crate.jpeg"",""label"":""A""},{""image"":""/experiment/aqua-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":9,""p2"":7},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":7,""p2"":9}}",22,"{""text"":""yellow"",""playerId"":""9KzxEKjPduYiBoEvK"",""role"":""p2"",""type"":""message"",""time"":1636756514735},{""text"":null,""playerId"":""9KzxEKjPduYiBoEvK"",""role"":""p2"",""type"":""selectionAlert"",""time"":1636756516074},{""text"":null,""playerId"":""AnLPrjGHwQcnJAJx6"",""role"":""p1"",""type"":""selectionAlert"",""time"":1636756520804}",true,,,,,,,,,,,,,,,,,,,,,,,,,A,7914,7,p2,A,12644,9,p1,,,,,,,,
vv3v5zLJ8DDqpqeZW,23,"yuZ7pd9HHAQjcinD8,4736fwBwPP5mhmMfh",5F2moNvN32P2kGoa9,2021-11-12T22:26:53Z,"{""image"":""/experiment/blue-crate.jpeg"",""label"":""A""},{""image"":""/experiment/aqua-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":9,""p2"":7},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":7,""p2"":9}}",23,"{""text"":""Greenish"",""playerId"":""AnLPrjGHwQcnJAJx6"",""role"":""p1"",""type"":""message"",""time"":1636756530104},{""text"":null,""playerId"":""9KzxEKjPduYiBoEvK"",""role"":""p2"",""type"":""selectionAlert"",""time"":1636756528576},{""text"":null,""playerId"":""AnLPrjGHwQcnJAJx6"",""role"":""p1"",""type"":""selectionAlert"",""time"":1636756532939}",true,,,,,,,,,,,,,,,,,,,,,,,,,B,4407,9,p2,B,8770,7,p1,,,,,,,,
jnredoYsrpACKD3N6,24,"ueX3rqAbJxgqNzGdW,HfGuFbo5gKMvrHWWB",5F2moNvN32P2kGoa9,2021-11-12T22:26:53Z,"{""image"":""/experiment/yellow-crate.jpeg"",""label"":""A""},{""image"":""/experiment/crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":9,""p2"":4},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":4,""p2"":9}}",24,"{""text"":""yellow"",""playerId"":""9KzxEKjPduYiBoEvK"",""role"":""p2"",""type"":""message"",""time"":1636756542535},{""text"":null,""playerId"":""AnLPrjGHwQcnJAJx6"",""role"":""p1"",""type"":""selectionAlert"",""time"":1636756547703},{""text"":null,""playerId"":""9KzxEKjPduYiBoEvK"",""role"":""p2"",""type"":""selectionAlert"",""time"":1636756546086}",true,,,,,,,,,,,,,,,,,,,,,,,,,A,9913,4,p2,A,11518,9,p1,,,,,,,,
nkwa75eJWsBxZghTr,25,"kA6DtdMrA38sMotSa,3RpneCgq2CBW9bPmS",5F2moNvN32P2kGoa9,2021-11-12T22:26:53Z,"{""image"":""/experiment/pink-crate.jpeg"",""label"":""A""},{""image"":""/experiment/purple-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":8,""p2"":3},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":3,""p2"":8}}",25,"{""text"":""Purple"",""playerId"":""AnLPrjGHwQcnJAJx6"",""role"":""p1"",""type"":""message"",""time"":1636756561264},{""text"":null,""playerId"":""9KzxEKjPduYiBoEvK"",""role"":""p2"",""type"":""selectionAlert"",""time"":1636756559305},{""text"":null,""playerId"":""AnLPrjGHwQcnJAJx6"",""role"":""p1"",""type"":""selectionAlert"",""time"":1636756564228}",true,,,,,,,,,,,,,,,,,,,,,,,,,B,6133,8,p2,B,11057,3,p1,,,,,,,,
MkbJtxb3XLTyTqfmM,26,"PAxbQZHDiW6NvqWNY,zbxp4h2tBAhLnHqha",5F2moNvN32P2kGoa9,2021-11-12T22:26:53Z,"{""image"":""/experiment/aqua-crate.jpeg"",""label"":""A""},{""image"":""/experiment/orange-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":5,""p2"":4},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":4,""p2"":5}}",26,"{""text"":""green"",""playerId"":""9KzxEKjPduYiBoEvK"",""role"":""p2"",""type"":""message"",""time"":1636756575688},{""text"":null,""playerId"":""AnLPrjGHwQcnJAJx6"",""role"":""p1"",""type"":""selectionAlert"",""time"":1636756580908},{""text"":null,""playerId"":""9KzxEKjPduYiBoEvK"",""role"":""p2"",""type"":""selectionAlert"",""time"":1636756577694}",true,,,,,,,,,,,,,,,,,,,,,,,,,A,9521,4,p2,A,12734,5,p1,,,,,,,,
vdfgdtXfkmTfoqh7F,27,"2QuKas9juYq7dCLAA,yFefe2bFktz4Lm9Tq",5F2moNvN32P2kGoa9,2021-11-12T22:26:53Z,"{""image"":""/experiment/purple-crate.jpeg"",""label"":""A""},{""image"":""/experiment/crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":4,""p2"":3},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":3,""p2"":4}}",27,"{""text"":""Beige"",""playerId"":""AnLPrjGHwQcnJAJx6"",""role"":""p1"",""type"":""message"",""time"":1636756592671},{""text"":null,""playerId"":""9KzxEKjPduYiBoEvK"",""role"":""p2"",""type"":""selectionAlert"",""time"":1636756589804},{""text"":null,""playerId"":""AnLPrjGHwQcnJAJx6"",""role"":""p1"",""type"":""selectionAlert"",""time"":1636756595075}",true,,,,,,,,,,,,,,,,,,,,,,,,,B,4616,4,p2,B,9887,3,p1,,,,,,,,
Q4CaoihAbbehvSCH8,28,"S6H7sfynXcZ7svDqe,QBz7g2kmsur3GfADH",5F2moNvN32P2kGoa9,2021-11-12T22:26:53Z,"{""image"":""/experiment/orange-crate.jpeg"",""label"":""A""},{""image"":""/experiment/pink-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":5,""p2"":3},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":3,""p2"":5}}",28,"{""text"":""orangey"",""playerId"":""9KzxEKjPduYiBoEvK"",""role"":""p2"",""type"":""message"",""time"":1636756604223},{""text"":null,""playerId"":""AnLPrjGHwQcnJAJx6"",""role"":""p1"",""type"":""selectionAlert"",""time"":1636756610069},{""text"":null,""playerId"":""9KzxEKjPduYiBoEvK"",""role"":""p2"",""type"":""selectionAlert"",""time"":1636756607778}",true,,,,,,,,,,,,,,,,,,,,,,,,,A,9533,3,p2,A,11823,5,p1,,,,,,,,
pYwfsgPKhB9TBn2v7,29,"e4c7PqGGqq3Ae7aWr,TWfLuFegLYbJKQdpr",5F2moNvN32P2kGoa9,2021-11-12T22:26:53Z,"{""image"":""/experiment/orange-crate.jpeg"",""label"":""A""},{""image"":""/experiment/pink-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":8,""p2"":7},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":7,""p2"":8}}",29,"{""text"":""Pink"",""playerId"":""AnLPrjGHwQcnJAJx6"",""role"":""p1"",""type"":""message"",""time"":1636756622408},{""text"":null,""playerId"":""9KzxEKjPduYiBoEvK"",""role"":""p2"",""type"":""selectionAlert"",""time"":1636756619848},{""text"":null,""playerId"":""AnLPrjGHwQcnJAJx6"",""role"":""p1"",""type"":""selectionAlert"",""time"":1636756624524}",true,,,,,,,,,,,,,,,,,,,,,,,,,B,4653,8,p2,B,9329,7,p1,,,,,,,,
meguttnWZtCPnEx6A,30,"fFDR7PzSxQCmMRNCt,WPDSrA4oq7ADmnbbH",5F2moNvN32P2kGoa9,2021-11-12T22:26:53Z,"{""image"":""/experiment/orange-crate.jpeg"",""label"":""A""},{""image"":""/experiment/blue-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":5,""p2"":3},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":3,""p2"":5}}",30,"{""text"":""orangey"",""playerId"":""9KzxEKjPduYiBoEvK"",""role"":""p2"",""type"":""message"",""time"":1636756633823},{""text"":null,""playerId"":""9KzxEKjPduYiBoEvK"",""role"":""p2"",""type"":""selectionAlert"",""time"":1636756636778},{""text"":null,""playerId"":""AnLPrjGHwQcnJAJx6"",""role"":""p1"",""type"":""selectionAlert"",""time"":1636756642580}",true,,,,,,,,,,,,,,,,,,,,,,,,,A,8581,3,p2,A,14382,5,p1,,,,,,,,
fwnaWgJpxnyfGgQsB,31,"s8bKps67ZP5kDMKHC,LELJWY7YX2CBXaQuZ",5F2moNvN32P2kGoa9,2021-11-12T22:26:53Z,"{""image"":""/experiment/crate.jpeg"",""label"":""A""},{""image"":""/experiment/blue-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":3,""p2"":2},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":2,""p2"":3}}",31,"{""text"":""Blue"",""playerId"":""AnLPrjGHwQcnJAJx6"",""role"":""p1"",""type"":""message"",""time"":1636756651920},{""text"":null,""playerId"":""9KzxEKjPduYiBoEvK"",""role"":""p2"",""type"":""selectionAlert"",""time"":1636756650414},{""text"":null,""playerId"":""AnLPrjGHwQcnJAJx6"",""role"":""p1"",""type"":""selectionAlert"",""time"":1636756654915}",true,,,,,,,,,,,,,,,,,,,,,,,,,B,4213,3,p2,B,8714,2,p1,,,,,,,,
9D3sL5ccwttLJJEJT,32,"rZocfFfSvp9oNuCen,WeaXW8PJtLJq5rmyT",5F2moNvN32P2kGoa9,2021-11-12T22:26:53Z,"{""image"":""/experiment/crate.jpeg"",""label"":""A""},{""image"":""/experiment/orange-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":8,""p2"":6},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":6,""p2"":8}}",32,"{""text"":""Orangey"",""playerId"":""AnLPrjGHwQcnJAJx6"",""role"":""p1"",""type"":""message"",""time"":1636756664952},{""text"":null,""playerId"":""9KzxEKjPduYiBoEvK"",""role"":""p2"",""type"":""selectionAlert"",""time"":1636756662972},{""text"":null,""playerId"":""AnLPrjGHwQcnJAJx6"",""role"":""p1"",""type"":""selectionAlert"",""time"":1636756667916}",true,,,,,,,,,,,,,,,,,,,,,,,,,B,4769,8,p2,B,9713,6,p1,,,,,,,,
BABSGuv42sMScoFaH,33,"ZGGj7mXKc3bKoTrQK,r4ahp5upJrqcxwyHf",5F2moNvN32P2kGoa9,2021-11-12T22:26:53Z,"{""image"":""/experiment/aqua-crate.jpeg"",""label"":""A""},{""image"":""/experiment/green-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":6,""p2"":3},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":3,""p2"":6}}",33,"{""text"":""the one on the right"",""playerId"":""9KzxEKjPduYiBoEvK"",""role"":""p2"",""type"":""message"",""time"":1636756679719},{""text"":null,""playerId"":""9KzxEKjPduYiBoEvK"",""role"":""p2"",""type"":""selectionAlert"",""time"":1636756685360},{""text"":null,""playerId"":""AnLPrjGHwQcnJAJx6"",""role"":""p1"",""type"":""selectionAlert"",""time"":1636756690020},{""text"":""Huh"",""playerId"":""AnLPrjGHwQcnJAJx6"",""role"":""p1"",""type"":""message"",""time"":1636756693560}",true,,,,,,,,,,,,,,,,,,,,,,,,,A,14144,0,p2,B,18804,0,p1,,,,,,,,
JC8yQf2wwbmN4WB2W,34,"5aakpx6aa7w47QyKA,iSaXY47FwDE8wYRLp",5F2moNvN32P2kGoa9,2021-11-12T22:26:53Z,"{""image"":""/experiment/purple-crate.jpeg"",""label"":""A""},{""image"":""/experiment/crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":6,""p2"":4},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":4,""p2"":6}}",34,"{""text"":""We got switched colors there"",""playerId"":""AnLPrjGHwQcnJAJx6"",""role"":""p1"",""type"":""message"",""time"":1636756700120},{""text"":""uh oh, yep sorry about that"",""playerId"":""9KzxEKjPduYiBoEvK"",""role"":""p2"",""type"":""message"",""time"":1636756701431},{""text"":""I had yours on the left"",""playerId"":""AnLPrjGHwQcnJAJx6"",""role"":""p1"",""type"":""message"",""time"":1636756706104},{""text"":""Okay, let's go beige"",""playerId"":""AnLPrjGHwQcnJAJx6"",""role"":""p1"",""type"":""message"",""time"":1636756712640},{""text"":""ok thanks"",""playerId"":""9KzxEKjPduYiBoEvK"",""role"":""p2"",""type"":""message"",""time"":1636756711663},{""text"":null,""playerId"":""9KzxEKjPduYiBoEvK"",""role"":""p2"",""type"":""selectionAlert"",""time"":1636756712722},{""text"":null,""playerId"":""AnLPrjGHwQcnJAJx6"",""role"":""p1"",""type"":""selectionAlert"",""time"":1636756717150}",true,,,,,,,,,,,,,,,,,,,,,,,,,B,19499,6,p2,B,23928,4,p1,,,,,,,,
bBLtvKsQDBcrQcYTt,35,"xDgNTuBqhBzWFqnLG,HrEhtqZy8akRwMH8f",5F2moNvN32P2kGoa9,2021-11-12T22:26:53Z,"{""image"":""/experiment/orange-crate.jpeg"",""label"":""A""},{""image"":""/experiment/aqua-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":6,""p2"":2},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":2,""p2"":6}}",35,"{""text"":""Orangey?"",""playerId"":""AnLPrjGHwQcnJAJx6"",""role"":""p1"",""type"":""message"",""time"":1636756727504},{""text"":""orangey"",""playerId"":""9KzxEKjPduYiBoEvK"",""role"":""p2"",""type"":""message"",""time"":1636756724127},{""text"":null,""playerId"":""9KzxEKjPduYiBoEvK"",""role"":""p2"",""type"":""selectionAlert"",""time"":1636756725548},{""text"":null,""playerId"":""AnLPrjGHwQcnJAJx6"",""role"":""p1"",""type"":""selectionAlert"",""time"":1636756730156}",true,,,,,,,,,,,,,,,,,,,,,,,,,A,5318,2,p2,A,9927,6,p1,,,,,,,,
nujkTQiSycx4KMYrk,36,"Sa7mXm7Hu4n8FDAM4,m5LL8wYyucXmPAXao",5F2moNvN32P2kGoa9,2021-11-12T22:26:53Z,"{""image"":""/experiment/crate.jpeg"",""label"":""A""},{""image"":""/experiment/aqua-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":6,""p2"":3},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":3,""p2"":6}}",36,"{""text"":""Greenish"",""playerId"":""AnLPrjGHwQcnJAJx6"",""role"":""p1"",""type"":""message"",""time"":1636756741760},{""text"":null,""playerId"":""9KzxEKjPduYiBoEvK"",""role"":""p2"",""type"":""selectionAlert"",""time"":1636756739666},{""text"":null,""playerId"":""AnLPrjGHwQcnJAJx6"",""role"":""p1"",""type"":""selectionAlert"",""time"":1636756744404}",true,,,,,,,,,,,,,,,,,,,,,,,,,B,6436,6,p2,B,11175,3,p1,,,,,,,,
wTkoSRidgpmvxyjAP,37,"EMaAbAGoGiC94R6gr,K98wy98C2SPvcLRow",5F2moNvN32P2kGoa9,2021-11-12T22:26:53Z,"{""image"":""/experiment/yellow-crate.jpeg"",""label"":""A""},{""image"":""/experiment/crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":9,""p2"":7},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":7,""p2"":9}}",37,"{""text"":""Orange?"",""playerId"":""AnLPrjGHwQcnJAJx6"",""role"":""p1"",""type"":""message"",""time"":1636756756608},{""text"":""yellow"",""playerId"":""9KzxEKjPduYiBoEvK"",""role"":""p2"",""type"":""message"",""time"":1636756753014},{""text"":null,""playerId"":""AnLPrjGHwQcnJAJx6"",""role"":""p1"",""type"":""selectionAlert"",""time"":1636756758768},{""text"":""lol yes"",""playerId"":""9KzxEKjPduYiBoEvK"",""role"":""p2"",""type"":""message"",""time"":1636756756191},{""text"":null,""playerId"":""9KzxEKjPduYiBoEvK"",""role"":""p2"",""type"":""selectionAlert"",""time"":1636756757631}",true,,,,,,,,,,,,,,,,,,,,,,,,,A,9387,7,p2,A,10511,9,p1,,,,,,,,
tDakbCC2ha3nkjtzM,38,"hPMB9wAuTRd7HR9Wm,D8jYDReGGTeiTcoJG",5F2moNvN32P2kGoa9,2021-11-12T22:26:53Z,"{""image"":""/experiment/pink-crate.jpeg"",""label"":""A""},{""image"":""/experiment/aqua-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":9,""p2"":6},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":6,""p2"":9}}",38,"{""text"":""pink"",""playerId"":""9KzxEKjPduYiBoEvK"",""role"":""p2"",""type"":""message"",""time"":1636756776984},{""text"":""Greenish"",""playerId"":""AnLPrjGHwQcnJAJx6"",""role"":""p1"",""type"":""message"",""time"":1636756780921},{""text"":""Huh"",""playerId"":""AnLPrjGHwQcnJAJx6"",""role"":""p1"",""type"":""message"",""time"":1636756783233},{""text"":""pink"",""playerId"":""9KzxEKjPduYiBoEvK"",""role"":""p2"",""type"":""message"",""time"":1636756783319},{""text"":""Okay"",""playerId"":""AnLPrjGHwQcnJAJx6"",""role"":""p1"",""type"":""message"",""time"":1636756788793},{""text"":null,""playerId"":""9KzxEKjPduYiBoEvK"",""role"":""p2"",""type"":""selectionAlert"",""time"":1636756786670},{""text"":null,""playerId"":""AnLPrjGHwQcnJAJx6"",""role"":""p1"",""type"":""selectionAlert"",""time"":1636756790652}",true,,,,,,,,,,,,,,,,,,,,,,,,,A,21427,6,p2,A,25410,9,p1,,,,,,,,
n6HnF6TYnwrkoWmJt,39,"3A4xrxoYgGuEzB8Fb,AfTuscRPgCeNyqYnt",5F2moNvN32P2kGoa9,2021-11-12T22:26:53Z,"{""image"":""/experiment/pink-crate.jpeg"",""label"":""A""},{""image"":""/experiment/purple-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":8,""p2"":6},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":6,""p2"":8}}",39,"{""text"":""Purple"",""playerId"":""AnLPrjGHwQcnJAJx6"",""role"":""p1"",""type"":""message"",""time"":1636756799921},{""text"":null,""playerId"":""9KzxEKjPduYiBoEvK"",""role"":""p2"",""type"":""selectionAlert"",""time"":1636756797951},{""text"":null,""playerId"":""AnLPrjGHwQcnJAJx6"",""role"":""p1"",""type"":""selectionAlert"",""time"":1636756802916}",true,,,,,,,,,,,,,,,,,,,,,,,,,B,3702,8,p2,B,8667,6,p1,,,,,,,,
bkwXndiCq5SWrzQ6C,0,"atKKGt64SJx5bGuBq,qgsH5PFMS7v84BPHX",HyGtCYGnkTLGJhndS,2021-11-12T22:30:10Z,"{""image"":""/experiment/orange-crate.jpeg"",""label"":""A""},{""image"":""/experiment/blue-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":9,""p2"":5},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":5,""p2"":9}}",0,"{""text"":null,""playerId"":""XhqREEJtcdPQkLHMZ"",""role"":""p2"",""type"":""selectionAlert"",""time"":1636756349589},{""text"":null,""playerId"":""TTWhjiteFtwN9552j"",""role"":""p1"",""type"":""selectionAlert"",""time"":1636756518493}",true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,307726,9,p1,A,138814,5,p2
Mnu88nTyJeJYHpRor,1,"wh232nPrKtGwMALQS,kigG7beuLcnx5huKQ",HyGtCYGnkTLGJhndS,2021-11-12T22:30:10Z,"{""image"":""/experiment/orange-crate.jpeg"",""label"":""A""},{""image"":""/experiment/purple-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":8,""p2"":6},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":6,""p2"":8}}",1,"{""text"":null,""playerId"":""TTWhjiteFtwN9552j"",""role"":""p1"",""type"":""selectionAlert"",""time"":1636756532397},{""text"":null,""playerId"":""XhqREEJtcdPQkLHMZ"",""role"":""p2"",""type"":""selectionAlert"",""time"":1636756369948}",true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,288325,6,p1,B,125882,8,p2
